Freeborn,Minnesota,44683
Greenup,Kentucky,44060
South Carolina,State,44779
Rockcastle,Kentucky,30674
Claiborne,Louisiana,32996
Claiborne,Mississippi,23689
Claiborne,Tennessee,33229
Ste. Genevieve,Missouri,48433
Bosque,Texas,44742
Elkhart,Indiana,45693
Menominee,Michigan,41739
Menominee,Wisconsin,33333
Throckmorton,Texas,39286
Cleveland,Arkansas,39420
Cleveland,North Carolina,38989
Cleveland,Oklahoma,54989
Carbon,Montana,47831
Carbon,Pennsylvania,48900
Carbon,Utah,44724
Carbon,Wyoming,55347
Stanton,Kansas,46382
Stanton,Nebraska,51493
Charlottesville City,Virginia,44601
Butler,Alabama,29918
Butler,Iowa,52026
Butler,Kansas,56454
Butler,Kentucky,35430
Butler,Missouri,34969
Butler,Nebraska,50247
Butler,Ohio,56610
Butler,Pennsylvania,58230
Sargent,North Dakota,53381
Coffey,Kansas,51793
Westmoreland,Pennsylvania,50736
Westmoreland,Virginia,49157
Gillespie,Texas,53668
Maury,Tennessee,45336
Inyo,California,44796
Riverside,California,56529
Gaston,North Carolina,42017
Poinsett,Arkansas,32089
Hertford,North Carolina,33406
Benzie,Michigan,47366
Ellis,Kansas,43085
Ellis,Oklahoma,47344
Ellis,Texas,61952
Schuylkill,Pennsylvania,45012
Love,Oklahoma,43260
Sampson,North Carolina,36496
Allegheny,Pennsylvania,51366
Pottawatomie,Kansas,56854
Pottawatomie,Oklahoma,42764
Suwannee,Florida,35698
Jenkins,Georgia,26104
Darlington,South Carolina,36323
Grand Isle,Vermont,59509
St. Johns,Florida,64876
Bayfield,Wisconsin,44944
McKean,Pennsylvania,41834
Dickinson,Iowa,56136
Dickinson,Kansas,48890
Dickinson,Michigan,44136
Sawyer,Wisconsin,39904
Bay,Florida,47461
Bay,Michigan,45376
Staunton City,Virginia,38501
Graham,Arizona,44943
Graham,Kansas,47500
Graham,North Carolina,33903
Blackford,Indiana,39225
Columbus,North Carolina,35761
Pitt,North Carolina,40718
Lancaster,Nebraska,51574
Lancaster,Pennsylvania,56483
Lancaster,South Carolina,42217
Lancaster,Virginia,49248
Colquitt,Georgia,32484
Independence,Arkansas,35026
Rensselaer,New York,59432
Wirt,West Virginia,34702
Wetzel,West Virginia,37969
Saratoga,New York,69826
Lake,California,36548
Lake,Colorado,44610
Lake,Florida,45035
Lake,Illinois,77469
Lake,Indiana,49035
Lake,Michigan,29379
Lake,Minnesota,46939
Lake,Montana,38019
Lake,Ohio,56018
Lake,Oregon,33611
Lake,South Dakota,48936
Lake,Tennessee,27115
Rhea,Tennessee,36741
Guadalupe,New Mexico,29071
Guadalupe,Texas,61958
Alaska,State,70760
Grady,Georgia,30571
Grady,Oklahoma,49637
Mifflin,Pennsylvania,40384
Des Moines,Iowa,42451
Athens,Ohio,33823
Richmond County,Virginia,47083
North Carolina,State,46334
Willacy,Texas,25886
Simpson,Kentucky,39546
Simpson,Mississippi,38362
Upshur,Texas,46600
Upshur,West Virginia,39381
Randall,Texas,58529
Gila,Arizona,39954
Somervell,Texas,55269
Beaver,Oklahoma,51422
Beaver,Pennsylvania,49217
Beaver,Utah,46660
Polk,Arkansas,32835
Polk,Florida,43113
Polk,Georgia,39208
Polk,Iowa,59018
Polk,Minnesota,50695
Polk,Missouri,39512
Polk,Nebraska,52848
Polk,North Carolina,44745
Polk,Oregon,52808
Polk,Tennessee,39074
Polk,Texas,37855
Polk,Wisconsin,48538
Deer Lodge,Montana,38958
Letcher,Kentucky,31200
Bedford County,Virginia,57596
Bowie,Texas,42346
Burleson,Texas,45651
La Paz,Arizona,35776
Travis,Texas,58025
Placer,California,72725
Gordon,Georgia,40926
La Salle,Louisiana,42528
La Salle,Texas,26756
Fillmore,Minnesota,50657
Fillmore,Nebraska,48464
Moultrie,Illinois,46622
Collier,Florida,55843
Ferry,Washington,37571
Val Verde,Texas,40450
Nantucket,Massachusetts,85478
Bourbon,Kansas,39591
Bourbon,Kentucky,40933
Georgia,State,49179
Golden Valley,Montana,39313
Golden Valley,North Dakota,36100
Wythe,Virginia,41275
East Carroll,Louisiana,25321
Garrett,Maryland,45206
Cullman,Alabama,38847
Traill,North Dakota,48767
Rains,Texas,44478
Dade,Georgia,43205
Dade,Missouri,35483
Faribault,Minnesota,44264
Clear Creek,Colorado,67259
Powhatan,Virginia,76548
Luzerne,Pennsylvania,44402
Dakota,Minnesota,73732
Dakota,Nebraska,47069
Barbour,Alabama,32911
Barbour,West Virginia,37327
Cochran,Texas,38650
New York County,New York,69659
Gulf,Florida,40455
Poquoson City,Virginia,81892
Henderson,Illinois,49389
Henderson,Kentucky,41940
Henderson,North Carolina,44815
Henderson,Tennessee,38280
Henderson,Texas,40900
Northumberland,Pennsylvania,41208
Northumberland,Virginia,51342
Bon Homme,South Dakota,40980
Bureau,Illinois,48977
Rabun,Georgia,35423
Rush,Indiana,47401
Rush,Kansas,42610
Cherry,Nebraska,45464
Berks,Pennsylvania,55170
Bradford,Florida,40259
Bradford,Pennsylvania,46963
Payette,Idaho,43649
Coshocton,Ohio,41274
Madera,California,45625
Gates,North Carolina,46592
Petersburg Census Area,Alaska,63934
Terrebonne,Louisiana,49960
Cook,Georgia,34985
Cook,Illinois,54548
Cook,Minnesota,52215
Winchester City,Virginia,44200
Clay,Alabama,34002
Clay,Arkansas,31502
Clay,Florida,59482
Clay,Georgia,21192
Clay,Illinois,40640
Clay,Indiana,46430
Clay,Iowa,49035
Clay,Kansas,45233
Clay,Kentucky,21883
Clay,Minnesota,52410
Clay,Mississippi,30764
Clay,Missouri,60936
Clay,Nebraska,46784
Clay,North Carolina,38828
Clay,South Dakota,38173
Clay,Tennessee,29727
Clay,Texas,53776
Clay,West Virginia,31613
Winnebago,Illinois,47072
Winnebago,Iowa,45603
Winnebago,Wisconsin,51010
Skamania,Washington,53712
Washington City,District of Columbia,65830
Hutchinson,South Dakota,42451
Hutchinson,Texas,44731
Brookings,South Dakota,46896
Alabama,State,43253
Jerome,Idaho,40126
Sweetwater,Wyoming,71525
Magoffin,Kentucky,26877
Starr,Texas,24927
Harford,Maryland,80622
Whitman,Washington,36257
Wilson,Kansas,38917
Wilson,North Carolina,39204
Wilson,Tennessee,60390
Wilson,Texas,64571
Ouachita,Arkansas,32015
Ouachita,Louisiana,38955
Baltimore County,Maryland,66486
Hampshire,Massachusetts,61227
Hampshire,West Virginia,27766
Alleghany,North Carolina,35170
Alleghany,Virginia,44848
Kent,Delaware,55149
Kent,Maryland,56259
Kent,Michigan,51667
Kent,Rhode Island,62279
Kent,Texas,46875
Big Stone,Minnesota,46313
Valley,Idaho,50473
Valley,Montana,47181
Valley,Nebraska,40445
Westchester,New York,81946
Hardy,West Virginia,32723
Chenango,New York,43941
Osborne,Kansas,37925
Parmer,Texas,44943
Trousdale,Tennessee,43034
Hickman,Kentucky,34029
Hickman,Tennessee,39581
Alexander,Illinois,26972
Alexander,North Carolina,40637
Reno,Kansas,43798
Mitchell,Georgia,32054
Mitchell,Iowa,51078
Mitchell,Kansas,46667
Mitchell,North Carolina,37680
Mitchell,Texas,42045
Jennings,Indiana,44128
Accomack,Virginia,39328
Piatt,Illinois,63027
East Baton Rouge,Louisiana,48506
Okanogan,Washington,40368
Bailey,Texas,46139
Bracken,Kentucky,39196
Appling,Georgia,36786
Lander,Nevada,72742
Guthrie,Iowa,50609
Leslie,Kentucky,29293
Wayne,Georgia,35830
Wayne,Illinois,43605
Wayne,Indiana,38350
Wayne,Iowa,40024
Wayne,Kentucky,29497
Wayne,Michigan,41184
Wayne,Mississippi,29925
Wayne,Missouri,33159
Wayne,Nebraska,52147
Wayne,New York,52601
Wayne,North Carolina,41731
Wayne,Ohio,49135
Wayne,Pennsylvania,49313
Wayne,Tennessee,33198
Wayne,Utah,41458
Wayne,West Virginia,36964
Power,Idaho,44212
Fayette,Alabama,33838
Fayette,Georgia,79977
Fayette,Illinois,44722
Fayette,Indiana,37391
Fayette,Iowa,45542
Fayette,Kentucky,48398
Fayette,Ohio,37619
Fayette,Pennsylvania,39115
Fayette,Tennessee,56618
Fayette,Texas,48015
Fayette,West Virginia,33771
Grand,Colorado,64664
Grand,Utah,45888
Hunterdon,New Jersey,1.0614e+05
Desha,Arkansas,28680
Lumpkin,Georgia,43775
Towner,North Dakota,55521
Barnwell,South Carolina,35231
Taos,New Mexico,32637
Sagadahoc,Maine,56733
Metcalfe,Kentucky,31750
Antelope,Nebraska,43518
Slope,North Dakota,61667
Chambers,Alabama,32402
Chambers,Texas,72489
Klamath,Oregon,39627
McLeod,Minnesota,55170
Maries,Missouri,42566
Fallon,Montana,51164
Kenton,Kentucky,54270
Newport News City,Virginia,51027
Billings,North Dakota,57083
Emanuel,Georgia,32046
Kenedy,Texas,43438
Oldham,Kentucky,83391
Oldham,Texas,48929
Izard,Arkansas,30661
Waushara,Wisconsin,43070
Gloucester,New Jersey,74524
Gloucester,Virginia,60519
Early,Georgia,28853
Arizona,State,49774
Ringgold,Iowa,44551
Berkeley,South Carolina,52427
Berkeley,West Virginia,53515
Palo Alto,Iowa,44663
Cotton,Oklahoma,46317
Kalamazoo,Michigan,45775
St. Clair,Alabama,50786
St. Clair,Illinois,50578
St. Clair,Michigan,48066
St. Clair,Missouri,31539
Cochise,Arizona,45755
Glenn,California,43023
Falls,Texas,32908
Queen Anne's,Maryland,87256
Tehama,California,41924
Van Buren,Arkansas,32517
Van Buren,Iowa,43181
Van Buren,Michigan,45129
Van Buren,Tennessee,33547
Ozaukee,Wisconsin,75457
San Diego,California,62962
Orange,California,75422
Orange,Florida,47581
Orange,Indiana,38826
Orange,New York,70458
Orange,North Carolina,55569
Orange,Texas,49507
Orange,Vermont,52480
Orange,Virginia,60287
Hampton City,Virginia,50705
Bates,Missouri,38579
Hyde,North Carolina,42279
Hyde,South Dakota,47813
Dubois,Indiana,54780
Eastland,Texas,34914
Bristol City,Virginia,32221
Trego,Kansas,45714
Cimarron,Oklahoma,38301
Sully,South Dakota,54524
Callaway,Missouri,47964
Wyandotte,Kansas,39402
Divide,North Dakota,55057
Carver,Minnesota,83773
Green,Kentucky,34406
Green,Wisconsin,55584
Cowlitz,Washington,47596
Jerauld,South Dakota,46591
Matanuska-Susitna,Alaska,71037
Virginia,State,63907
Laclede,Missouri,39013
Anchorage,Alaska,77454
Archer,Texas,56452
Decatur,Georgia,30619
Decatur,Indiana,48047
Decatur,Iowa,36326
Decatur,Kansas,39333
Decatur,Tennessee,36258
Hemphill,Texas,56379
Lemhi,Idaho,34122
Nacogdoches,Texas,36777
Prince of Wales-Hyder Census Area,Alaska,46071
Maine,State,48453
Fountain,Indiana,45884
Onslow,North Carolina,45450
Dolores,Colorado,37750
Gilmer,Georgia,39140
Gilmer,West Virginia,38442
Danville City,Virginia,30786
Lunenburg,Virginia,35237
Morrow,Ohio,51484
Morrow,Oregon,49940
Ozark,Missouri,32078
Perquimans,North Carolina,43709
Wilkes,Georgia,28983
Wilkes,North Carolina,33159
Marathon,Wisconsin,53363
Codington,South Dakota,47214
New Hampshire,State,64916
Long,Georgia,42651
Banks,Georgia,41141
Tazewell,Illinois,56067
Tazewell,Virginia,35693
Clearfield,Pennsylvania,41030
Red Willow,Nebraska,42345
Nassau,Florida,55315
Nassau,New York,97690
Eddy,New Mexico,49165
Eddy,North Dakota,44250
Philadelphia,Pennsylvania,37192
Dearborn,Indiana,56946
Saluda,South Carolina,38514
Clare,Michigan,32668
Cattaraugus,New York,42603
Illinois,State,56797
Overton,Tennessee,34604
Plumas,California,45794
Leake,Mississippi,32521
Taliaferro,Georgia,25465
Virginia Beach City,Virginia,65219
Lamoille,Vermont,52686
Mower,Minnesota,46004
Southeast Fairbanks Census Area,Alaska,56801
Livingston,Illinois,54614
Livingston,Kentucky,40313
Livingston,Louisiana,56811
Livingston,Michigan,72359
Livingston,Missouri,40116
Livingston,New York,53518
Glynn,Georgia,46407
Concho,Texas,51411
Siskiyou,California,37709
Brooks,Georgia,34419
Brooks,Texas,21865
Elko,Nevada,70238
Steuben,Indiana,48080
Steuben,New York,47476
Stokes,North Carolina,42703
Kinney,Texas,33257
Seward,Kansas,50185
Seward,Nebraska,59435
Assumption,Louisiana,46116
Kauai,Hawaii,62052
Waupaca,Wisconsin,50822
Atoka,Oklahoma,37012
St. Martin,Louisiana,42186
Volusia,Florida,42457
Gem,Idaho,44432
Yalobusha,Mississippi,32930
Whitley,Indiana,51914
Whitley,Kentucky,29769
Centre,Pennsylvania,50336
Davison,South Dakota,48341
Botetourt,Virginia,65935
Becker,Minnesota,50214
Merrick,Nebraska,50859
Oregon County,Missouri,27743
Ogle,Illinois,54541
Duplin,North Carolina,34433
Pine,Minnesota,43928
Pope,Arkansas,40453
Pope,Illinois,38371
Pope,Minnesota,52350
Jewell,Kansas,39884
Kingsbury,South Dakota,51373
Wrangell,Alaska,45841
Canadian,Oklahoma,63629
Talbot,Georgia,32424
Talbot,Maryland,61597
Labette,Kansas,40916
Ness,Kansas,48800
Ziebach,South Dakota,32708
Palm Beach,Florida,52432
Mendocino,California,43469
Canyon,Idaho,42105
Thayer,Nebraska,44422
Geneva,Alabama,35625
Pointe Coupee,Louisiana,45363
Vigo,Indiana,40692
Todd,Kentucky,41541
Todd,Minnesota,45000
Todd,South Dakota,31934
Keith,Nebraska,41970
Lewis,Idaho,36000
Lewis,Kentucky,28388
Lewis,Missouri,42071
Lewis,New York,46840
Lewis,Tennessee,34397
Lewis,Washington,42860
Lewis,West Virginia,36199
Talladega,Alabama,35439
Lavaca,Texas,44149
Orleans,Louisiana,37146
Orleans,New York,48502
Orleans,Vermont,41953
Callahan,Texas,44902
Rockdale,Georgia,52579
Iredell,North Carolina,50329
Cocke,Tennessee,30573
Kittson,Minnesota,48875
Pennington,Minnesota,45633
Pennington,South Dakota,50833
Horry,South Carolina,42431
Charles,Maryland,93160
Sheridan,Kansas,48674
Sheridan,Montana,48667
Sheridan,Nebraska,38548
Sheridan,North Dakota,43250
Sheridan,Wyoming,52008
Tipton,Indiana,52686
Tipton,Tennessee,52423
Ohio County,Indiana,50377
Ohio County,Kentucky,40830
Ohio County,West Virginia,41025
Dinwiddie,Virginia,52027
Ada,Idaho,55210
Borden,Texas,71607
Sanborn,South Dakota,48384
Vanderburgh,Indiana,43540
Rankin,Mississippi,57380
Saginaw,Michigan,42331
Ashe,North Carolina,35951
Breckinridge,Kentucky,38907
Tippah,Mississippi,34636
Lake and Peninsula,Alaska,51786
Dawes,Nebraska,40359
Lewis and Clark,Montana,56243
Leon,Florida,46369
Leon,Texas,44452
Montana,State,46230
Piute,Utah,38500
Webster,Georgia,35718
Webster,Iowa,41624
Webster,Kentucky,41415
Webster,Louisiana,35071
Webster,Mississippi,33524
Webster,Missouri,44596
Webster,Nebraska,41045
Webster,West Virginia,27645
Nicollet,Minnesota,60115
Emmet,Iowa,48601
Emmet,Michigan,50929
Pickaway,Ohio,54003
Oscoda,Michigan,33239
King William,Virginia,62670
Clarendon,South Carolina,31410
Beaufort,North Carolina,40429
Beaufort,South Carolina,57316
Platte,Missouri,67721
Platte,Nebraska,51213
Platte,Wyoming,45512
Foard,Texas,33750
Davie,North Carolina,50139
Solano,California,67177
Winn,Louisiana,34322
Dillon,South Carolina,28817
McMullen,Texas,39500
Kern,California,48552
Toole,Montana,46972
Culberson,Texas,37105
Lanier,Georgia,39452
Kingman,Kansas,47466
Brunswick,North Carolina,46438
Brunswick,Virginia,36293
Wasco,Oregon,43765
Oxford,Maine,40674
Albemarle,Virginia,67725
Falls Church City,Virginia,1.2e+05
Greenville,South Carolina,49022
Iosco,Michigan,36236
Massachusetts,State,66866
Schleicher,Texas,50648
Humboldt,California,41426
Humboldt,Iowa,47897
Humboldt,Nevada,59472
Ionia,Michigan,47892
Woodbury,Iowa,45856
Alger,Michigan,37586
Williamson,Illinois,43125
Williamson,Tennessee,89779
Williamson,Texas,71803
Dawson,Georgia,53525
Dawson,Montana,50405
Dawson,Nebraska,46078
Dawson,Texas,39714
South Dakota,State,49495
Sandoval,New Mexico,58017
Clarion,Pennsylvania,42389
Calcasieu,Louisiana,43499
Peoria,Illinois,50712
Dauphin,Pennsylvania,54066
Weston,Wyoming,55461
Lexington City,Virginia,36505
Cerro Gordo,Iowa,44795
Twin Falls,Idaho,43886
McKenzie,North Dakota,64866
Norman,Minnesota,45389
Oceana,Michigan,40023
Tulsa,Oklahoma,48181
Treasure,Montana,37105
Emporia City,Virginia,32155
Mississippi,State,39031
Corson,South Dakota,30880
Muscogee,Georgia,41339
Jefferson,Alabama,45429
Jefferson,Arkansas,37140
Jefferson,Colorado,68984
Jefferson,Florida,44170
Jefferson,Georgia,26968
Jefferson,Idaho,52023
Jefferson,Illinois,42981
Jefferson,Indiana,43795
Jefferson,Iowa,48814
Jefferson,Kansas,56875
Jefferson,Kentucky,46959
Jefferson,Louisiana,48261
Jefferson,Mississippi,26028
Jefferson,Missouri,54845
Jefferson,Montana,60863
Jefferson,Nebraska,44843
Jefferson,New York,46484
Jefferson,Ohio,40577
Jefferson,Oklahoma,34701
Jefferson,Oregon,43373
Jefferson,Pennsylvania,41262
Jefferson,Tennessee,39745
Jefferson,Texas,42568
Jefferson,Washington,46320
Jefferson,West Virginia,65304
Jefferson,Wisconsin,53454
Troup,Georgia,41161
Durham,North Carolina,51853
Hinds,Mississippi,37626
Moffat,Colorado,53231
Linn,Iowa,57260
Linn,Kansas,45519
Linn,Missouri,38250
Linn,Oregon,46939
Unicoi,Tennessee,32292
Newton,Arkansas,30038
Newton,Georgia,50580
Newton,Indiana,50262
Newton,Mississippi,39190
Newton,Missouri,42268
Newton,Texas,37246
Missaukee,Michigan,41061
Mathews,Virginia,55192
Switzerland,Indiana,44143
Graves,Kentucky,38394
Towns,Georgia,36570
Malheur,Oregon,35578
Dooly,Georgia,29012
Grainger,Tennessee,32364
Roosevelt,Montana,36920
Roosevelt,New Mexico,38764
Little River,Arkansas,39673
Blanco,Texas,49487
Juniata,Pennsylvania,46163
Pitkin,Colorado,72745
Bowman,North Dakota,56964
Whatcom,Washington,51939
Wibaux,Montana,41875
La Crosse,Wisconsin,51339
Starke,Indiana,40126
Laramie,Wyoming,55864
Gilchrist,Florida,38406
St. Mary,Louisiana,41571
Amador,California,53684
Madison,Alabama,58434
Madison,Arkansas,35771
Madison,Florida,33833
Madison,Georgia,42549
Madison,Idaho,32059
Madison,Illinois,53633
Madison,Indiana,43120
Madison,Iowa,57581
Madison,Kentucky,42312
Madison,Louisiana,25498
Madison,Mississippi,59904
Madison,Missouri,35870
Madison,Montana,47762
Madison,Nebraska,46566
Madison,New York,53589
Madison,North Carolina,38598
Madison,Ohio,54956
Madison,Tennessee,41617
Madison,Texas,41732
Madison,Virginia,53459
San Benito,California,66237
Tuolumne,California,48426
Lowndes,Alabama,26230
Lowndes,Georgia,37365
Lowndes,Mississippi,37868
Blount,Alabama,44145
Blount,Tennessee,45991
San Mateo,California,88202
Kossuth,Iowa,51812
Licking,Ohio,55114
Ingham,Michigan,45321
Gilpin,Colorado,63885
Box Elder,Utah,57292
Piscataquis,Maine,36646
Greenlee,Arizona,47992
Mahoning,Ohio,41058
Trumbull,Ohio,42880
Highland County,Virginia,49625
Motley,Texas,35845
McPherson,Kansas,54167
McPherson,Nebraska,54926
McPherson,South Dakota,37240
Fulton,Arkansas,35522
Fulton,Georgia,56857
Fulton,Illinois,45130
Fulton,Indiana,40168
Fulton,Kentucky,33582
Fulton,New York,44276
Fulton,Ohio,52856
Fulton,Pennsylvania,48461
Avoyelles,Louisiana,33942
Missouri,State,47380
Worcester,Maryland,57952
Worcester,Massachusetts,65223
Hopkins,Kentucky,40891
Hopkins,Texas,43657
Preble,Ohio,48405
Page,Iowa,43010
Page,Virginia,42906
Josephine,Oregon,37733
Marengo,Alabama,35079
Torrance,New Mexico,31161
Valencia,New Mexico,42506
Clearwater,Idaho,40134
Clearwater,Minnesota,43269
McCracken,Kentucky,44898
Lyman,South Dakota,47596
Steele,Minnesota,56480
Steele,North Dakota,55735
Bertie,North Carolina,30768
Washington Parish,Louisiana,31778
Sacramento,California,55064
Tripp,South Dakota,39324
Sedgwick,Colorado,40221
Sedgwick,Kansas,49865
McCurtain,Oklahoma,31790
Santa Rosa,Florida,57703
Ouray,Colorado,64601
Schley,Georgia,38425
Wexford,Michigan,40965
Osage,Kansas,50205
Osage,Missouri,51408
Osage,Oklahoma,44195
San Bernardino,California,54090
Jasper,Georgia,42192
Jasper,Illinois,52233
Jasper,Indiana,57500
Jasper,Iowa,50513
Jasper,Mississippi,31170
Jasper,Missouri,40399
Jasper,South Carolina,36413
Jasper,Texas,40417
Hubbard,Minnesota,45961
Edgar,Illinois,42133
McDowell,North Carolina,35297
McDowell,West Virginia,22252
DeSoto,Florida,34963
DeSoto,Louisiana,39162
DeSoto,Mississippi,58505
Mohave,Arizona,39200
Searcy,Arkansas,30779
Tishomingo,Mississippi,32592
Beadle,South Dakota,42196
Telfair,Georgia,26634
Scott,Arkansas,37448
Scott,Illinois,49669
Scott,Indiana,42898
Scott,Iowa,52735
Scott,Kansas,50605
Scott,Kentucky,61893
Scott,Minnesota,86112
Scott,Mississippi,34534
Scott,Missouri,40651
Scott,Tennessee,28401
Scott,Virginia,38355
Cleburne,Alabama,38019
Cleburne,Arkansas,40246
Concordia,Louisiana,29022
Isle of Wight,Virginia,63942
Santa Clara,California,91702
Tyler,Texas,39940
Tyler,West Virginia,39206
Tuscarawas,Ohio,43739
Jersey,Illinois,53954
Camp,Texas,37079
McCulloch,Texas,39194
New Mexico,State,44927
Mountrail,North Dakota,68722
Valdez-Cordova Census Area,Alaska,74878
York,Maine,57348
York,Nebraska,49633
York,Pennsylvania,58745
York,South Carolina,53740
York,Virginia,82073
Trigg,Kentucky,45629
Fort Bend,Texas,85297
Yellow Medicine,Minnesota,52510
Cross,Arkansas,38085
Ochiltree,Texas,49964
Roberts,South Dakota,47191
Roberts,Texas,67321
Buffalo,Nebraska,50963
Buffalo,South Dakota,30962
Buffalo,Wisconsin,47384
Chaffee,Colorado,46504
Lenawee,Michigan,47766
Camas,Idaho,41154
Cavalier,North Dakota,55904
Racine,Wisconsin,54090
Perry,Alabama,28209
Perry,Arkansas,42455
Perry,Illinois,42078
Perry,Indiana,47596
Perry,Kentucky,33528
Perry,Mississippi,36124
Perry,Missouri,47876
Perry,Ohio,41446
Perry,Pennsylvania,57375
Perry,Tennessee,32845
Aleutians East,Alaska,61250
Pendleton,Kentucky,45480
Pendleton,West Virginia,34175
Mille Lacs,Minnesota,47862
Goodhue,Minnesota,56836
Lubbock,Texas,44397
Perkins,Nebraska,58625
Perkins,South Dakota,38362
Baxter,Arkansas,35343
Woods,Oklahoma,51619
Emery,Utah,52763
Stonewall,Texas,42429
Hoke,North Carolina,45489
Randolph,Alabama,35213
Randolph,Arkansas,34418
Randolph,Georgia,30023
Randolph,Illinois,47427
Randolph,Indiana,40904
Randolph,Missouri,37203
Randolph,North Carolina,41208
Randolph,West Virginia,37276
Luce,Michigan,39469
Louisa,Iowa,50583
Louisa,Virginia,54518
Cassia,Idaho,42039
Greer,Oklahoma,39900
Shasta,California,44651
Schenectady,New York,56061
Appomattox,Virginia,50167
Pemiscot,Missouri,28889
Mineral,Colorado,47083
Mineral,Montana,33033
Mineral,Nevada,35017
Mineral,West Virginia,31163
Chattooga,Georgia,33228
Pocahontas,Iowa,44073
Pocahontas,West Virginia,33779
Chowan,North Carolina,34420
Grand Forks,North Dakota,46745
Wyandot,Ohio,44448
Oliver,North Dakota,71250
California,State,61094
Quay,New Mexico,30802
Catawba,North Carolina,44332
Doddridge,West Virginia,34817
Walla Walla,Washington,46597
Las Animas,Colorado,42261
Hays,Texas,58651
Hendry,Florida,35425
Schoolcraft,Michigan,35260
Ross,Ohio,43264
Michigan,State,48411
Pettis,Missouri,38580
Gregory,South Dakota,36719
Moniteau,Missouri,47118
Caroline,Maryland,58632
Caroline,Virginia,57218
Crook,Oregon,38795
Crook,Wyoming,53237
Berrien,Georgia,32258
Berrien,Michigan,43633
Missoula,Montana,46117
East Feliciana,Louisiana,47225
Rock,Minnesota,46623
Rock,Nebraska,43500
Rock,Wisconsin,49435
Island,Washington,58455
Roanoke County,Virginia,60795
Miner,South Dakota,48477
Audrain,Missouri,43013
Otoe,Nebraska,50881
Breathitt,Kentucky,24045
Ashley,Arkansas,35683
Effingham,Georgia,63030
Effingham,Illinois,52108
Zavala,Texas,25625
Howard,Arkansas,35879
Howard,Indiana,43590
Howard,Iowa,46429
Howard,Maryland,1.0986e+05
Howard,Missouri,42747
Howard,Nebraska,49088
Howard,Texas,45612
Haines,Alaska,52866
Briscoe,Texas,36250
Watonwan,Minnesota,49698
Wharton,Texas,40411
Middlesex,Connecticut,76994
Middlesex,Massachusetts,82090
Middlesex,New Jersey,79596
Middlesex,Virginia,53309
Trempealeau,Wisconsin,49143
Saguache,Colorado,34600
Mayes,Oklahoma,42751
Dillingham Census Area,Alaska,54150
Greensville,Virginia,39697
Fairfield,Connecticut,82283
Fairfield,Ohio,58786
Fairfield,South Carolina,36120
Hall,Georgia,50853
Hall,Nebraska,48712
Hall,Texas,33006
Dorchester,Maryland,46361
Dorchester,South Carolina,53857
Peach,Georgia,39844
Powder River,Montana,46250
Walker,Alabama,37566
Walker,Georgia,39963
Walker,Texas,37617
Guernsey,Ohio,38841
Sharkey,Mississippi,35125
Watauga,North Carolina,34293
Oakland,Michigan,65594
Wood,Ohio,52069
Wood,Texas,43649
Wood,West Virginia,42287
Wood,Wisconsin,47685
Waldo,Maine,42221
Bastrop,Texas,51750
Isanti,Minnesota,57353
Antrim,Michigan,45362
Atascosa,Texas,47543
Brewster,Texas,40477
Imperial,California,41807
Lamb,Texas,36727
Mono,California,61757
Carroll,Arkansas,36584
Carroll,Georgia,46147
Carroll,Illinois,47985
Carroll,Indiana,50542
Carroll,Iowa,48361
Carroll,Kentucky,40160
Carroll,Maryland,84790
Carroll,Mississippi,31039
Carroll,Missouri,46002
Carroll,New Hampshire,50866
Carroll,Ohio,43779
Carroll,Tennessee,35049
Carroll,Virginia,32853
Tarrant,Texas,56853
Wisconsin,State,52413
Phillips,Arkansas,26737
Phillips,Colorado,43011
Phillips,Kansas,43059
Phillips,Montana,42632
Sibley,Minnesota,54017
McClain,Oklahoma,54426
Loudoun,Virginia,1.2224e+05
Tolland,Connecticut,80529
Walthall,Mississippi,31090
Asotin,Washington,43175
Weld,Colorado,57180
Salt Lake,Utah,60555
Wagoner,Oklahoma,55723
Seminole,Florida,58175
Seminole,Georgia,30521
Seminole,Oklahoma,33819
St. Helena,Louisiana,33143
Hardee,Florida,37125
Daviess,Indiana,47165
Daviess,Kentucky,46555
Daviess,Missouri,42393
Marshall,Alabama,39526
Marshall,Illinois,51504
Marshall,Indiana,45709
Marshall,Iowa,51555
Marshall,Kansas,44032
Marshall,Kentucky,43907
Marshall,Minnesota,52198
Marshall,Mississippi,36022
Marshall,Oklahoma,37319
Marshall,South Dakota,46597
Marshall,Tennessee,42291
Marshall,West Virginia,40681
Miami,Indiana,42023
Miami,Kansas,58936
Miami,Ohio,52040
San Patricio,Texas,50657
Nolan,Texas,36806
Harris,Georgia,69223
Harris,Texas,53137
Lawrence,Alabama,38551
Lawrence,Arkansas,32239
Lawrence,Illinois,40145
Lawrence,Indiana,42627
Lawrence,Kentucky,33525
Lawrence,Mississippi,38393
Lawrence,Missouri,39334
Lawrence,Ohio,41552
Lawrence,Pennsylvania,43546
Lawrence,South Dakota,43273
Lawrence,Tennessee,37368
King George,Virginia,81753
Sioux,Iowa,57227
Sioux,Nebraska,42014
Sioux,North Dakota,36111
LaSalle,Illinois,52640
Caribou,Idaho,53586
Moore,North Carolina,49544
Moore,Tennessee,46170
Moore,Texas,51181
Hardin,Illinois,37071
Hardin,Iowa,49342
